user_id,app_name,recommend,posted
76561198084777483,Unturned,False,2014
76561198077514605,Unturned,True,2014
LonleyRedHeadOrphan,Unturned,True,2014
keggles,Unturned,True,2014
76561198075203975,Unturned,True,2014
Kurisuchan27,Unturned,True,2014
76561198088018211,Unturned,True,2014
Minecraftonwow,Unturned,True,2014
MeechIsDead,Unturned,True,2014
flame1312,Unturned,True,2015
fantastic_pootis,Unturned,True,2015
MrEdIsAHorse,Unturned,True,2015
76561198050962270,Unturned,True,2015
Murdocgreenskin,Unturned,True,2014
McWelshmen,Unturned,True,2014
Arishaz,Unturned,False,2014
nazztic,Unturned,True,2014
rickharrisonpawnshop,Unturned,False,2014
SECHSACHTACHT,Unturned,True,2014
76561198094304449,Unturned,True,2014
ustupit,Unturned,True,2015
nogginess,Unturned,True,2014
Shad3Gam3r,Unturned,True,2014
76561198074557309,Unturned,True,2014
76561198084047806,Unturned,True,2014
76561198208354743,Unturned,True,2014
ComputerTheGamer,Unturned,True,2014
robsonrrs,Unturned,True,2015
76561198134824579,Unturned,True,2015
76561198081411302,Unturned,True,2014
76561198075924081,Unturned,True,2015
Capscain,Unturned,True,2014
Alirayzack,Unturned,True,2014
pc1000,Unturned,True,2015
PROGAMER963,Unturned,True,2014
76561198179209941,Unturned,True,2015
Kingretroofswagland,Unturned,True,2014
riletyface,Unturned,True,2014
sponseredbypornhub_,Unturned,True,2015
darakrys,Unturned,True,2014
Rubbercube,Unturned,False,2015
Rubbercube,Unturned,False,2015
76561198039832932,Unturned,True,2015
FuckingWallNuts,Unturned,True,2014
sesepe,Unturned,True,2014
shapes2004,Unturned,True,2014
survivormaster,Unturned,True,2014
swagatron2000,Unturned,True,2014
76561198075806576,Unturned,True,2014
Sopa00,Unturned,True,2014
616333,Unturned,True,2014
76561198090302241,Unturned,True,2014
76561198036881631,Unturned,True,2014
76561198089346291,Unturned,True,2014
76561198111412996,Unturned,True,2014
bountyassassin4,Unturned,True,2014
noscopedninja,Unturned,True,2014
76561198070346631,Unturned,True,2015
76561198021586407,Unturned,True,2014
Nxit,Unturned,True,2014
kzkyus,Unturned,True,2014
76561198083911488,Unturned,True,2014
angstyteen,Unturned,True,2014
Frituplay,Unturned,True,2015
76561198037228389,Unturned,True,2014
gamerxxx21,Unturned,False,2014
golin45,Unturned,True,2014
76561198042371996,Unturned,True,2014
Giggity420,Unturned,True,2014
zrustz16,Unturned,True,2014
TheHolyPotato57,Unturned,True,2015
Thrasharrl,Unturned,True,2014
WatchAnimeEveryDay,Unturned,False,2015
tomeyoung,Unturned,True,2014
dragonphoenix34,Unturned,True,2014
Vector3478,Unturned,True,2014
76561198083097927,Unturned,True,2014
Ultrablue2258,Unturned,True,2014
idid911lmao,Unturned,True,2015
76561198103139418,Unturned,True,2015
76561198034898515,Unturned,False,2014
uzzumymw,Unturned,True,2014
vegetox,Unturned,True,2015
12das,Unturned,True,2015
76561198042666584,Unturned,True,2015
WardPearce,Unturned,True,2014
76561198079662648,Unturned,True,2014
76561198058864606,Unturned,False,2014
99kk,Unturned,True,2015
XeroChances,Unturned,True,2015
xXPERT_HUNTERx,Unturned,True,2015
76561198068696167,Unturned,False,2014
Ninjabunny13,Unturned,True,2015
z3man12,Unturned,True,2014
Sabdoor,Unturned,True,2015
JyizerHD,Unturned,True,2014
Dankest-Meme,Unturned,True,2014
mordredinhafofs,Unturned,True,2015
76561198097747661,Unturned,True,2014
76561198061652531,Unturned,True,2015
Exphia,Unturned,True,2014
76561198112871140,Unturned,True,2015
TheIvanloco4,Unturned,True,2014
John_J_Rambo,Unturned,False,2015
Wangachung,Unturned,True,2014
mark3888,Unturned,True,2014
76561198050236419,Unturned,True,2014
76561198063316459,Unturned,True,2014
76561198063316459,Unturned,True,2014
76561198059611709,Unturned,True,2014
utarran,Unturned,True,2014
chanonth1,Unturned,True,2014
SC3SynC,Unturned,True,2014
Predator_XD,Unturned,True,2014
76561198194147630,Unturned,True,2015
76561198086834544,Unturned,True,2014
76561198084567211,Unturned,True,2015
once-i-was-7-years-old,Unturned,True,2015
76561198089779183,Unturned,True,2014
76561198086392619,Unturned,True,2015
Dankulicious,Unturned,False,2014
Mintez,Unturned,True,2014
poohgoddevil,Unturned,True,2014
LoiroG,Unturned,True,2015
76561198068887466,Unturned,True,2014
28042005,Unturned,True,2014
76561198117985210,Unturned,True,2014
76561198117985210,Unturned,True,2014
Potter2544,Unturned,True,2014
KunGHill,Unturned,True,2014
KerrisB,Unturned,True,2015
76561198154995501,Unturned,True,2015
76561198094589246,Unturned,True,2015
martzeo,Unturned,True,2014
Nanaya_Shiki,Unturned,True,2014
foxer007,Unturned,True,2014
EnderWiz,Unturned,True,2014
KinkyBird,Unturned,True,2014
B1xG7,Unturned,True,2014
WaFelekPL,Unturned,True,2014
Hati_Hati_Hati_Hati_Hati_Hati,Unturned,True,2014
76561198051961590,Unturned,True,2014
76561198077853581,Unturned,False,2014
adobeflash,Unturned,True,2014
76561198063714964,Unturned,True,2015
aamonrai132,Unturned,True,2014
InSAnE7331,Unturned,True,2014
collardmemes,Unturned,True,2014
76561198087266823,Unturned,False,2014
AdventureBen,Unturned,True,2014
76561198080976868,Unturned,True,2015
Smithagent,Unturned,True,2014
76561198077058176,Unturned,True,2015
andrewmin2,Unturned,True,2014
fukum008,Unturned,False,2014
ArchyRival,Unturned,False,2015
76561198089915749,Unturned,True,2015
OfficialBread,Unturned,True,2014
autismothe1,Unturned,True,2014
AutoKills,Unturned,True,2014
Awesomeman204,Unturned,True,2015
76561198094656207,Unturned,True,2014
76561198068655726,Unturned,True,2015
stopreadingthisthing,Unturned,True,2014
jefrau10,Unturned,True,2014
bauluci,Unturned,True,2014
76561198192790182,Unturned,True,2014
76561198068717523,Unturned,True,2014
76561198059654080,Unturned,True,2014
LuizDoCl4ck,Unturned,True,2015
wannabefam0us,Unturned,True,2014
76561198053721457,Unturned,True,2014
76561197999054744,Unturned,True,2014
birdpleb,Unturned,True,2014
76561198022975113,Unturned,True,2014
8008123,Unturned,True,2014
Killerbadboys,Unturned,True,2014
76561198089242036,Unturned,True,2015
dumbassscout2005,Unturned,True,2014
76561198085327867,Unturned,True,2014
dedwick,Unturned,True,2014
76561198055853962,Unturned,True,2014
76561198084056692,Unturned,True,2014
76561198060483116,Unturned,True,2014
Caliace,Unturned,True,2015
awesomerz3,Unturned,True,2014
od3d,Unturned,True,2015
dannysfatass,Unturned,True,2014
76561198100282394,Unturned,True,2014
76561198078524860,Unturned,True,2014
chicken_tonight,Unturned,True,2014
ehrrhanwjr12,Unturned,False,2014
GTAadam,Unturned,True,2015
ceffly,Unturned,False,2014
notcoralee,Unturned,True,2014
SoleSaliva,Unturned,True,2014
76561198077820914,Unturned,True,2014
76561197960467275,Unturned,True,2014
ANUUCHEEKIBREEKIUVDAMKI,Unturned,True,2014
76561198059789255,Unturned,True,2014
iliakitmail,Unturned,False,2015
76561198069821673,Unturned,True,2014
cry0sin,Unturned,False,2014
76561198106988051,Unturned,True,2014
D3LTAS-L1GHT,Unturned,True,2014
76561198049213233,Unturned,True,2014
FlNALIZE,Unturned,False,2014
DajTh3Dj,Unturned,True,2014
76561198075023672,Unturned,True,2015
cetrox,Unturned,True,2014
76561198071650293,Unturned,True,2014
blablabla174,Unturned,True,2014
76561198087173211,Unturned,False,2014
76561198023971448,Unturned,False,2015
DazzaMH,Unturned,True,2015
12839201,Unturned,True,2014
deadawesome,Unturned,True,2014
xVIRUSx9,Unturned,True,2014
xVIRUSx9,Unturned,True,2014
captainerickub,Unturned,True,2014
calstormgamer123,Unturned,True,2014
teejamon,Unturned,True,2015
76561198122280156,Unturned,True,2014
UCNz1EtRDfxU2pfbccI_HFxw,Unturned,True,2014
ArMeDNeo,Unturned,True,2014
76561198025470889,Unturned,True,2015
KILAR-MADNES,Unturned,True,2014
KILAR-MADNES,Unturned,True,2014
76561198066968394,Unturned,True,2014
DuftaCore,Unturned,True,2014
76561198035168526,Unturned,True,2014
76561198031636221,Unturned,True,2014
fuccboi_inc,Unturned,True,2015
triraquer,Unturned,True,2015
Fregus,Unturned,True,2014
EnergeticMooMoo,Unturned,True,2014
05461025,Unturned,True,2015
adowhal,Unturned,True,2014
76561198078392578,Unturned,True,2014
Yippy_Fastfail,Unturned,True,2015
FFFtrooper,Unturned,True,2015
76561198067182014,Unturned,True,2014
FlavoroftheMonthhh,Unturned,True,2014
45514551,Unturned,True,2015
FORTHMINGUTH,Unturned,True,2014
thei1020,Unturned,True,2015
fpstheroamer,Unturned,True,2014
76561198070492901,Unturned,True,2014
76561198070492901,Unturned,True,2014
76561198042238430,Unturned,True,2014
boynextdoor7354,Unturned,True,2015
76561198080148447,Unturned,True,2014
76561198080336417,Unturned,True,2014
76561198052780455,Unturned,True,2015
76561198096045214,Unturned,True,2015
jerejosh2,Unturned,True,2014
171516,Unturned,True,2014
R3N2O,Unturned,True,2015
alyssawesome,Unturned,True,2014
76561198075943492,Unturned,True,2014
76561198087845573,Unturned,True,2014
76561198062243753,Unturned,True,2014
76561198075452263,Unturned,True,2014
bullshitstories,Unturned,True,2014
Hobgoblin101,Unturned,True,2014
jononopeavi,Unturned,True,2014
76561198054259245,Unturned,True,2014
76561198061357304,Unturned,True,2015
76561198079632362,Unturned,True,2014
quoilo,Unturned,True,2014
76561198069617739,Unturned,True,2014
SyvWolf,Unturned,True,2014
ilostmypokeballs,Unturned,True,2014
ONIEK25,Unturned,True,2014
ezratm14,Unturned,True,2014
ipaqmaster1,Unturned,True,2014
theepichunter,Unturned,True,2014
itsfilfyd,Unturned,False,2014
76561198076701454,Unturned,True,2014
JackcoolioX,Unturned,True,2014
dandeman31,Unturned,True,2014
legomagalaga,Unturned,True,2015
jerichoy2k,Unturned,True,2014
76561198099289520,Unturned,True,2014
meaaaaaaat,Unturned,True,2014
76561198081343863,Unturned,True,2015
76561198011128888,Unturned,True,2014
inconsequential,Unturned,True,2014
76561198042017482,Unturned,True,2014
JosephCl,Unturned,True,2015
76561198152017633,Unturned,True,2014
silverthix,Unturned,True,2014
76561198094411433,Unturned,True,2014
1R1M1,Unturned,True,2014
76561198086980563,Unturned,True,2014
thecelis,Unturned,True,2014
76561198131346891,Unturned,True,2014
76561198091833491,Unturned,True,2015
harumbe911,Unturned,True,2014
76561198097790955,Unturned,True,2015
76561198040872056,Unturned,True,2015
76561198051911068,Unturned,True,2014
dream2506,Unturned,True,2014
76561198127318540,Unturned,True,2014
FezCoolCat,Unturned,True,2014
LegoBrownHat,Unturned,True,2015
auzankerencoy,Unturned,True,2014
JasonBubbles,Unturned,True,2014
76561198091770962,Unturned,True,2014
76561198059734284,Unturned,True,2014
76561198093563764,Unturned,True,2014
atom4399,Unturned,True,2014
leonmfps,Unturned,True,2014
76561198030498775,Unturned,True,2014
Lincolndb,Unturned,True,2014
loki_true,Unturned,True,2015
lucke123,Unturned,True,2015
lorderikir,Unturned,True,2014
FlyingBajr,Unturned,True,2015
76561198091688762,Unturned,True,2014
76561198070361854,Unturned,True,2015
76561198035313379,Unturned,False,2014
Gunzerker1003,Unturned,True,2014
memegod,Unturned,True,2015
8j2c4,Unturned,False,2015
M4rty_C,Unturned,False,2015
masterroach,Unturned,True,2014
Hugh-Mungus,Unturned,True,2014
niwith,Unturned,True,2014
76561198048363750,Unturned,True,2014
marmotas,Unturned,True,2014
Noorman,Unturned,True,2014
Captain_Honey,Unturned,True,2014
Gabbu,Unturned,True,2014
FixItFox,Unturned,True,2015
theguywithnobrain,Unturned,True,2014
76561198064936176,Unturned,True,2014
76561198171017834,Unturned,False,2014
Mirstikain,Unturned,True,2014
535346456636,Unturned,True,2015
MLGDominatorGaming,Unturned,True,2014
MobbaHobba,Unturned,True,2014
ForTheWinLegitimance,Unturned,True,2014
76561198135993852,Unturned,True,2015
76561198090180844,Unturned,True,2015
Obamastar,Unturned,True,2014
fsociety_00,Unturned,True,2015
76561198065414275,Unturned,True,2015
Mr-Sydney,Unturned,True,2015
70spots,Unturned,True,2014
76561198074092628,Unturned,True,2014
OHDAYUMMAHNIGGA,Unturned,True,2015
76561198059715439,Unturned,True,2014
NekakEIEI,Unturned,True,2015
SuperSecretSarah,Unturned,True,2014
amberspices,Unturned,True,2014
76561198080555860,Unturned,True,2014
76561198068224653,Unturned,True,2015
jasonporena,Unturned,True,2014
Noxious02,Unturned,False,2015
76561198075132070,Unturned,False,2014
76561198103654255,Unturned,True,2014
76561198084585657,Unturned,True,2014
76561198064526566,Unturned,True,2014
idwithautism,Unturned,True,2014
spideyhero1,Unturned,True,2014
killergamer1232,Unturned,True,2015
AlienMan180,Unturned,True,2015
76561198062377940,Unturned,True,2015
PABLOVSKI,Unturned,True,2014
pac_of_ace,Unturned,True,2015
xishijinse,Unturned,True,2014
NikoPakowiski,Unturned,True,2014
caseyshi247,Unturned,True,2014
76561198066797881,Unturned,True,2014
paknsave,Unturned,False,2014
SpiderZombie,Unturned,True,2015
76561198047147962,Unturned,True,2014
thetwistedman,Unturned,True,2015
LLARb,Unturned,True,2015
76561198091722897,Unturned,True,2014
76561198070509391,Unturned,True,2014
pickaxekritz,Unturned,True,2015
76561198093970444,Unturned,True,2014
HerpFullOfDerp,Unturned,True,2014
ElMessias,Unturned,False,2015
TSEpsilon,Unturned,True,2015
ainulgokil,Unturned,True,2014
76561198116557265,Unturned,True,2014
paulooluap4,Unturned,True,2014
MarsupialesLocos,Unturned,True,2015
arco2001,Unturned,False,2014
QuantaTigra,Unturned,True,2014
76561198083143415,Unturned,True,2015
pippipcheeriommmbangersandmash,Unturned,True,2014
76561198167480162,Unturned,True,2014
5678LetMeCyaBootyShake,Unturned,False,2014
76561198059357757,Unturned,True,2014
KUYCAT,Unturned,True,2014
RickIAm,Unturned,True,2014
to_vipgo,Unturned,True,2014
profiles76561198094860288,Unturned,True,2015
neojaeger,Unturned,True,2015
NATGX,Unturned,True,2014
76561198091448711,Unturned,True,2015
Buttole,Unturned,True,2014
SaintLombax,Unturned,True,2014
76561198101743006,Unturned,True,2015
BANIIIIIIIIK,Unturned,True,2014
CadetCupcake,Unturned,False,2014
76561198078003443,Unturned,True,2014
thatonestatuething,Unturned,True,2015
76561198096765493,Unturned,True,2015
76561198081342521,Unturned,True,2014
Ocraze,Unturned,True,2014
76561198095997286,Unturned,True,2014
76561198155174469,Unturned,True,2014
Eshdawg,Unturned,True,2014
officialseth,Unturned,True,2014
76561198068953573,Unturned,True,2014
corthesi220,Unturned,False,2014
SuchMisfortuneMan,Unturned,True,2014
SuperSkybolt,Unturned,True,2015
76561198180773807,Unturned,True,2015
SlurpDog,Unturned,True,2015
SnowyGnar,Unturned,True,2014
SodaLicious,Unturned,True,2015
76561198080561680,Unturned,True,2014
voadoo,Unturned,True,2014
76561198109510993,Unturned,True,2015
CSGOSpeedy,Unturned,True,2015
WasSphinx,Unturned,True,2015
76561198068130802,Unturned,False,2015
Rezzpit,Unturned,True,2014
BlueFoolPoland,Unturned,True,2014
StryderEpic,Unturned,True,2014
PedroAssaf,Unturned,True,2014
Jack_of_all_Trades,Unturned,False,2015
thenrin,Unturned,True,2015
76561198071275274,Unturned,True,2014
76561198062374715,Unturned,False,2015
76561198072277306,Unturned,True,2014
76561198065375748,Unturned,True,2014
terrainer,Unturned,False,2015
DarkAKatarina,Unturned,True,2015
lookhereifyoureastalker,Unturned,True,2014
76561198067026617,Unturned,True,2014
76561198069122227,Unturned,True,2015
76561198269540256,Unturned,True,2014
76561198090937647,Unturned,False,2015
UnbearableCat,Unturned,True,2014
76561198111424831,Unturned,True,2014
tomeyoung,Unturned,True,2014
TraiHard,Unturned,True,2015
papersarecool,Unturned,True,2014
76561198072983863,Unturned,True,2014
chenhua,Unturned,True,2014
76561198077410032,Unturned,True,2014
76561198040611679,Unturned,False,2014
banyaphon,Unturned,True,2014
17829463213,Unturned,True,2014
u2late,Unturned,True,2014
maculain,Unturned,True,2015
76561198079637963,Unturned,True,2014
orangejuiceanddoobies,Unturned,False,2014
BayonetSpaghettiKnife,Unturned,True,2015
76561198072588625,Unturned,True,2015
Watane_,Unturned,True,2014
76561198083396708,Unturned,True,2014
IRLShrex,Unturned,True,2014
Ojandora,Unturned,True,2014
76561198068197314,Unturned,True,2014
76561198071843235,Unturned,True,2014
Whitetiger20032,Unturned,True,2014
76561198089638608,Unturned,True,2015
Spectre11,Unturned,True,2015
76561198062034910,Unturned,True,2014
Epicownage234,Unturned,True,2014
76561198085399133,Unturned,True,2014
76561198061412364,Unturned,True,2014
Arct1cFox,Unturned,True,2014
Clemmph,Unturned,True,2014
76561198081219970,Unturned,True,2014
76561198121985910,Unturned,True,2015
f0rce_aus,Unturned,False,2014
76561198100189015,Unturned,True,2014
snakedog,Unturned,True,2015
zayyntt,Unturned,True,2014
Zejus,Unturned,False,2015
76561198058473103,Unturned,True,2014
76561198058742898,Unturned,True,2014
zombieskiler6969,Unturned,True,2014
zuilde,Unturned,True,2014
atlas-veyron,Unturned,True,2015
PenguinAKandreas,Unturned,True,2015
TrayonYT,Unturned,True,2014
joaovitor115,Unturned,True,2014
76561198098861847,Unturned,True,2015
76561198057856968,Unturned,True,2014
sticky1770,Unturned,True,2015
MPTIcePT,Unturned,True,2014
76561198082886447,Unturned,True,2015
_sc0tt_,Unturned,True,2014
76561198073938058,Unturned,True,2014
techy11,Unturned,True,2015
SOHTails,Unturned,True,2014
76561198105430566,Unturned,True,2014
ToppyTheTopHat,Unturned,True,2014
MarshallFist,Unturned,True,2014
Oh_Jesus,Unturned,True,2014
vgaubersoldat,Unturned,True,2014
76561198010038495,Unturned,True,2014
76561198019548281,Unturned,True,2014
76561198023508728,Unturned,False,2014
GamerEdge,Unturned,True,2014
froijaye,Unturned,True,2014
NoGameWillDie,Unturned,True,2014
76561198026200381,Unturned,True,2015
max10,Unturned,True,2014
DarkSniperz,Unturned,True,2014
76561198035781832,Unturned,True,2014
76561198035963350,Unturned,True,2014
JokaPly,Unturned,True,2014
Josh-TheeCreator,Unturned,True,2014
nopale,Unturned,True,2014
76561198038604546,Unturned,True,2014
Raixin,Unturned,True,2014
76561198040697106,Unturned,True,2015
2slippy,Unturned,True,2014
lolnu,Unturned,False,2015
NeonSabre,Unturned,True,2014
wh1zzyboy,Unturned,True,2015
DonnyTheDealer,Unturned,True,2014
76561198043018658,Unturned,True,2015
76561198044018636,Unturned,True,2014
jtman12345678,Unturned,True,2014
bigboogaloo,Unturned,True,2014
76561198045266632,Unturned,True,2014
76561198045633274,Unturned,True,2014
76561198046000848,Unturned,True,2014
rangerftw,Unturned,True,2014
76561198047241469,Unturned,True,2014
FancyPantal00ns,Unturned,True,2014
fulldroid,Unturned,True,2014
76561198047586862,Unturned,True,2014
tskate,Unturned,True,2015
76561198048495843,Unturned,True,2014
76561198049623576,Unturned,True,2014
76561198049685127,Unturned,True,2014
bhSBM,Unturned,True,2015
76561198050242155,Unturned,True,2014
sddfg024bzarfgdg,Unturned,True,2015
Milo5698,Unturned,True,2015
pfipasty,Unturned,True,2014
pen15inmymouth,Unturned,True,2015
DnLocky,Unturned,False,2014
76561198052736500,Unturned,True,2014
Meeshall,Unturned,True,2014
76561198052995497,Unturned,True,2014
The_Sneaky_Snake,Unturned,True,2014
megustapootis,Unturned,True,2015
76561198054693295,Unturned,True,2014
DJLordWaffles,Unturned,True,2015
76561198056711561,Unturned,True,2014
76561198056863768,Unturned,False,2014
76561198056906593,Unturned,True,2014
fieryluck,Unturned,True,2014
76561198057347539,Unturned,True,2014
76561198057359314,Unturned,True,2014
76561198057404948,Unturned,True,2014
scruffy441,Unturned,True,2014
blackring_00,Unturned,True,2014
76561198058424536,Unturned,True,2014
Sly_Elf,Unturned,True,2014
stanthemailman,Unturned,True,2014
76561198059088384,Unturned,True,2014
multishotgaming,Unturned,True,2015
76561198059272455,Unturned,True,2014
76561198059542861,Unturned,True,2014
76561198059555148,Unturned,True,2014
yotuic,Unturned,True,2014
76561198059943181,Unturned,True,2014
Darkjet15,Unturned,True,2014
DylanVN238,Unturned,True,2015
kissenisse,Unturned,True,2015
Bigojones,Unturned,True,2014
Vorealis,Unturned,True,2015
Cupcake53Creations,Unturned,True,2014
Vincebro,Unturned,False,2014
76561198061312047,Unturned,True,2015
76561198061390729,Unturned,True,2014
76561198061503548,Unturned,True,2014
76561198061976252,Unturned,True,2014
AfricanNinjaV2,Unturned,True,2014
TOXICvSTITCHLIPS,Unturned,True,2014
76561198063005019,Unturned,True,2015
smokwedzonly,Unturned,True,2014
jn0286,Unturned,True,2014
76561198063809322,Unturned,True,2014
LANE321,Unturned,True,2015
76561198063901299,Unturned,True,2014
xX_PussyDestroyer420BlazeIt_Xx,Unturned,True,2015
SexyBeasts,Unturned,True,2014
toinhoto,Unturned,True,2014
76561198064948275,Unturned,True,2014
76561198065120027,Unturned,True,2015
_alien,Unturned,True,2014
ej908,Unturned,True,2014
76561198065886270,Unturned,True,2014
76561198066019021,Unturned,True,2014
dhansvid,Unturned,True,2015
106816544,Unturned,True,2014
gabethedoggod,Unturned,True,2015
76561198067255082,Unturned,True,2014
trolowik,Unturned,True,2014
76561198067755161,Unturned,True,2014
aflooser,Unturned,True,2015
keaty100,Unturned,True,2014
76561198068283671,Unturned,True,2015
76561198068329154,Unturned,True,2014
76561198068691029,Unturned,True,2014
fekoffucomunist,Unturned,True,2015
76561198069162472,Unturned,True,2015
BrodiePlayz,Unturned,True,2015
76561198069575870,Unturned,True,2015
_Jezzah_,Unturned,True,2014
herplerp,Unturned,True,2014
69133709,Unturned,True,2015
irekturmum,Unturned,True,2014
xXOdysseyXx,Unturned,True,2014
Galaxy_Raptor,Unturned,True,2014
Ellaxoxo,Unturned,True,2014
LukasYip,Unturned,True,2015
ratchetfromglenrust,Unturned,True,2014
Crunchlaw,Unturned,True,2014
mathzar,Unturned,True,2014
Neztile,Unturned,True,2014
76561198071862339,Unturned,True,2014
Zueiramaster,Unturned,True,2014
76561198072756457,Unturned,True,2014
booldknight,Unturned,True,2014
yungwind,Unturned,True,2015
pumbarrento,Unturned,True,2014
76561198073169276,Unturned,True,2014
2nerdssemvida,Unturned,True,2015
ByanVEVO,Unturned,True,2014
76561198073924545,Unturned,True,2014
jb_is_gay,Unturned,True,2015
76561198074770563,Unturned,True,2014
76561198075393320,Unturned,True,2014
76561198075528164,Unturned,True,2015
k1nglor,Unturned,True,2014
76561198075747225,Unturned,True,2015
102598615,Unturned,True,2014
76561198075908841,Unturned,True,2014
itsSnowing,Unturned,True,2014
76561198076131644,Unturned,True,2014
Kiritoblackswordsman,Unturned,True,2015
76561198076829564,Unturned,True,2014
76561198077570270,Unturned,True,2015
76561198077782925,Unturned,True,2014
redpandaking,Unturned,True,2014
harveymil,Unturned,True,2014
LukeIsFukinAwesome,Unturned,True,2015
76561198079359338,Unturned,True,2014
420_Blaze_It_Fgt,Unturned,True,2015
76561198079929251,Unturned,True,2014
bobobobobobbobobo1,Unturned,True,2015
76561198081172237,Unturned,True,2014
76561198081225443,Unturned,True,2015
FuzzyNoNoseJim,Unturned,True,2015
weadd,Unturned,True,2015
msDJmartini,Unturned,True,2014
bazzaw99,Unturned,True,2014
LordCaldlow,Unturned,True,2014
76561198081875589,Unturned,True,2015
DEATHFLINGER,Unturned,True,2014
InhamaPlays,Unturned,True,2014
76561198082278443,Unturned,False,2014
76561198082863762,Unturned,True,2014
76561198082945647,Unturned,True,2014
76561198082949710,Unturned,True,2014
RedKeyMonGOPRO,Unturned,True,2014
DooViiee,Unturned,True,2014
76561198083225755,Unturned,True,2014
theyonix,Unturned,True,2014
76561198083770638,Unturned,True,2014
76561198083891489,Unturned,True,2015
DrepWorld,Unturned,True,2014
Teseduzko,Unturned,True,2015
76561198083925034,Unturned,True,2014
76561198084000574,Unturned,True,2014
76561198084098744,Unturned,True,2015
76561198084125426,Unturned,True,2014
76561198084286219,Unturned,True,2014
76561198084461436,Unturned,True,2014
76561198084581150,Unturned,True,2014
whatismyid,Unturned,True,2015
76561198085050651,Unturned,True,2014
76561198085522813,Unturned,True,2015
Drewstir,Unturned,True,2014
76561198086120470,Unturned,True,2014
viniciuspolux,Unturned,True,2015
76561198086872866,Unturned,True,2014
76561198087177555,Unturned,True,2014
76561198087216220,Unturned,True,2015
TombRaider102,Unturned,True,2015
76561198087512580,Unturned,True,2015
76561198087633253,Unturned,False,2014
76561198087661229,Unturned,True,2014
76561198087681999,Unturned,True,2015
danielito38,Unturned,True,2014
anuke,Unturned,True,2014
Inkybots,Unturned,True,2014
76561198088391518,Unturned,True,2015
76561198088634120,Unturned,True,2015
sebastiam,Unturned,True,2014
76561198088785160,Unturned,True,2014
PuggyYo,Unturned,True,2014
mog1,Unturned,True,2014
slycooper982,Unturned,True,2014
1739902091026,Unturned,True,2014
waritninp,Unturned,True,2014
76561198089905857,Unturned,False,2015
76561198090502308,Unturned,True,2014
puhak,Unturned,False,2015
76561198091146515,Unturned,True,2014
76561198091250353,Unturned,True,2014
caydrobertson,Unturned,True,2015
76561198091384609,Unturned,True,2015
huyrua,Unturned,True,2014
Nitoxis,Unturned,True,2014
76561198092623837,Unturned,True,2014
76561198092796694,Unturned,False,2015
leng100,Unturned,True,2014
76561198093152725,Unturned,True,2014
76561198093209700,Unturned,True,2014
76561198093295500,Unturned,True,2015
76561198093507873,Unturned,True,2014
76561198094350896,Unturned,True,2014
lowkeytryhard,Unturned,True,2015
JustHacksNoSkill,Unturned,True,2014
BonnieMTD,Unturned,False,2015
mamat08,Unturned,True,2014
76561198095980012,Unturned,True,2014
XablauPTBR,Unturned,True,2014
76561198096032572,Unturned,False,2014
76561198096719713,Unturned,True,2014
76561198097153372,Unturned,True,2014
76561198097208062,Unturned,True,2015
The_Dragon_Spartan,Unturned,True,2014
76561198097408489,Unturned,True,2014
death-comes,Unturned,True,2015
76561198097860960,Unturned,True,2015
DiamondAthority,Unturned,True,2015
76561198098542735,Unturned,True,2015
76561198098839441,Unturned,True,2015
76561198099442511,Unturned,True,2014
76561198099994082,Unturned,True,2014
SachielWasHere,Unturned,False,2015
76561198101264317,Unturned,True,2014
76561198101561408,Unturned,True,2014
TheDiegoLagos,Unturned,False,2015
ghost-spider2,Unturned,True,2014
riyad602,Unturned,True,2015
adamdacheeseburger139146,Unturned,True,2015
76561198104387311,Unturned,True,2014
76561198104835967,Unturned,True,2014
76561198106618351,Unturned,True,2014
76561198106878606,Unturned,True,2014
koontankk123456789,Unturned,True,2014
Stardell,Unturned,True,2015
76561198110388435,Unturned,False,2015
keepit1hunid,Unturned,True,2014
danielsanger,Unturned,True,2014
vivatheplayer,Unturned,True,2014
ciel1160,Unturned,True,2015
babyllama,Unturned,True,2015
_Spanky_,Unturned,True,2014
76561198123519486,Unturned,True,2015
76561198128295561,Unturned,True,2014
76561198128832023,Unturned,True,2014
SKR_UBZ,Unturned,True,2014
76561198130453291,Unturned,False,2015
mavelent,Unturned,True,2015
76561198132859612,Unturned,True,2014
76561198133319761,Unturned,True,2015
chickengooby,Unturned,True,2014
Anarchismatitsfinist,Unturned,True,2015
SwagmasterWellingtune,Unturned,True,2015
SEGASURD259,Unturned,True,2014
76561198139928409,Unturned,True,2014
SKELETRONPRIMEISOP,Unturned,True,2014
76561198141079508,Unturned,True,2014
76561198142813123,Unturned,True,2014
76561198142902055,Unturned,True,2014
ProfessorHashtag,Unturned,True,2014
rhys3852,Unturned,False,2015
Coreyt549,Unturned,True,2014
42456,Unturned,True,2014
teaza13za,Unturned,True,2014
SponsoredByBenQ,Unturned,True,2015
76561198155168543,Unturned,True,2015
tvrvirtux,Unturned,True,2015
76561198156015935,Unturned,True,2015
GamingAce,Unturned,True,2014
Scruffy681,Unturned,True,2015
SphereAce,Unturned,True,2015
cyvoxfromyoutube,Unturned,True,2015
huangsy,Unturned,True,2014
bestcustomurlevermade,Unturned,True,2014
